congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
116,house,L000592,Levin,MI,9,D,89,0.078651685,0.12948074,-7.8
117,house,L000592,Levin,MI,9,D,3,0,0.09315281,-7.8
0,house,L000593,Levin,CA,49,Democrat,92,0.054347826,0.1309272,-7.5
116,house,L000593,Levin,CA,49,D,89,0.056179775,0.13208345,-7.5
117,house,L000593,Levin,CA,49,D,3,0,0.0966251,-7.5
0,house,M000087,Maloney,NY,12,Democrat,185,0.124324324,0.10558598,-69.8
115,house,M000087,Maloney,NY,12,D,94,0.170212766,0.15225052,-69.8
116,house,M000087,Maloney,NY,12,D,88,0.079545455,0.05933928,-69.8
117,house,M000087,Maloney,NY,12,D,3,0,5.70E-07,-69.8
0,house,M000194,Mace,SC,1,Republican,3,0.333333333,0.50502695,13.1
117,house,M000194,Mace,SC,1,R,3,0.333333333,0.50502695,13.1
0,house,M000312,McGovern,MA,2,Democrat,186,0.112903226,0.20752516,-19.4
115,house,M000312,McGovern,MA,2,D,94,0.138297872,0.33075806,-19.4
116,house,M000312,McGovern,MA,2,D,89,0.08988764,0.08377114,-19.4
117,house,M000312,McGovern,MA,2,D,3,0,0.01759681,-19.4
0,house,M000317,Malliotakis,NY,11,Republican,3,1,0.42954246,9.8
117,house,M000317,Malliotakis,NY,11,R,3,1,0.42954246,9.8
0,house,M000687,Mfume,MD,7,Democrat,20,0.1,0.12841432,-55.6
116,house,M000687,Mfume,MD,7,D,17,0.117647059,0.15107254,-55.6
117,house,M000687,Mfume,MD,7,D,3,0,1.78E-05,-55.6
0,house,M000871,Mann,KS,1,Republican,3,1,0.94265503,45
117,house,M000871,Mann,KS,1,R,3,1,0.94265503,45
0,house,M001135,Manning,NC,6,Democrat,3,0,0.54038981,14.7
117,house,M001135,Manning,NC,6,D,3,0,0.54038981,14.7
0,house,M001136,McClain,MI,10,Republican,3,1,0.83437866,32.2
117,house,M001136,McClain,MI,10,R,3,1,0.83437866,32.2
0,house,M001137,Meeks,NY,5,Democrat,181,0.154696133,0.10579702,-73
115,house,M001137,Meeks,NY,5,D,93,0.23655914,0.15031528,-73
116,house,M001137,Meeks,NY,5,D,85,0.070588235,0.0608228,-73
117,house,M001137,Meeks,NY,5,D,3,0,2.50E-07,-73
0,house,M001143,McCollum,MN,4,Democrat,186,0.112903226,0.15611123,-30.9
115,house,M001143,McCollum,MN,4,D,94,0.170212766,0.24081699,-30.9
116,house,M001143,McCollum,MN,4,D,89,0.056179775,0.07182649,-30.9
117,house,M001143,McCollum,MN,4,D,3,0,0.00244476,-30.9
0,house,M001151,Murphy,PA,18,Republican,48,0.979166667,0.93314248,19.6
115,house,M001151,Murphy,PA,18,R,48,0.979166667,0.93314248,19.6
0,house,M001156,McHenry,NC,10,Republican,181,0.939226519,0.91790311,24.6
115,house,M001156,McHenry,NC,10,R,94,0.989361702,0.94184596,24.6
116,house,M001156,McHenry,NC,10,R,84,0.904761905,0.89785905,24.6
117,house,M001156,McHenry,NC,10,R,3,0.333333333,0.72892767,24.6
0,house,M001157,McCaul,TX,10,Republican,187,0.935828877,0.72158772,9.1
115,house,M001157,McCaul,TX,10,R,96,0.989583333,0.843801,9.1
116,house,M001157,McCaul,TX,10,R,88,0.897727273,0.59877421,9.1
117,house,M001157,McCaul,TX,10,R,3,0.333333333,0.41329249,9.1
0,house,M001158,Marchant,TX,24,Republican,155,0.929032258,0.67241426,6.2
115,house,M001158,Marchant,TX,24,R,94,0.946808511,0.80261462,6.2
116,house,M001158,Marchant,TX,24,R,61,0.901639344,0.47177765,6.2
0,house,M001159,McMorris Rodgers,WA,5,Republican,182,0.923076923,0.80747084,13.1
115,house,M001159,McMorris Rodgers,WA,5,R,96,0.979166667,0.88456487,13.1
116,house,M001159,McMorris Rodgers,WA,5,R,83,0.879518072,0.72923355,13.1
117,house,M001159,McMorris Rodgers,WA,5,R,3,0.333333333,0.50502695,13.1
0,house,M001160,Moore,WI,4,Democrat,182,0.093406593,0.11652286,-52.2
115,house,M001160,Moore,WI,4,D,91,0.10989011,0.1715879,-52.2
116,house,M001160,Moore,WI,4,D,88,0.079545455,0.06355168,-52.2
117,house,M001160,Moore,WI,4,D,3,0,3.77E-05,-52.2
0,house,M001163,Matsui,CA,6,Democrat,187,0.117647059,0.12814837,-44.8
115,house,M001163,Matsui,CA,6,D,95,0.178947368,0.19113716,-44.8
116,house,M001163,Matsui,CA,6,D,89,0.056179775,0.06522679,-44.8
117,house,M001163,Matsui,CA,6,D,3,0,1.77E-04,-44.8
0,house,M001165,McCarthy,CA,23,Republican,184,0.972826087,0.91143122,22
115,house,M001165,McCarthy,CA,23,R,94,0.989361702,0.93212444,22
116,house,M001165,McCarthy,CA,23,R,87,0.954022989,0.89688011,22
117,house,M001165,McCarthy,CA,23,R,3,1,0.68502546,22
0,house,M001166,McNerney,CA,9,Democrat,182,0.126373626,0.21395495,-18.6
115,house,M001166,McNerney,CA,9,D,93,0.193548387,0.33711946,-18.6
116,house,M001166,McNerney,CA,9,D,86,0.058139535,0.08753107,-18.6
117,house,M001166,McNerney,CA,9,D,3,0,0.02000681,-18.6
0,house,M001177,McClintock,CA,4,Republican,185,0.864864865,0.83477161,14.7
115,house,M001177,McClintock,CA,4,R,95,0.810526316,0.89659049,14.7
116,house,M001177,McClintock,CA,4,R,87,0.942528736,0.77741934,14.7
117,house,M001177,McClintock,CA,4,R,3,0.333333333,0.54038981,14.7
0,house,M001179,Marino,PA,12,Republican,96,0.979166667,0.95480231,36.4
115,house,M001179,Marino,PA,10,R,91,0.978021978,0.95231987,36
116,house,M001179,Marino,PA,12,R,5,1,0.99998273,36.4
0,house,M001180,McKinley,WV,1,Republican,188,0.920212766,0.9420423,41.6
115,house,M001180,McKinley,WV,1,R,96,0.979166667,0.95079332,41.6
116,house,M001180,McKinley,WV,1,R,89,0.876404494,0.93329445,41.6
117,house,M001180,McKinley,WV,1,R,3,0.333333333,0.92152888,41.6
0,house,M001181,Meehan,PA,7,Republican,71,0.887323944,0.6253992,-2.3
115,house,M001181,Meehan,PA,7,R,71,0.887323944,0.6253992,-2.3
0,house,M001184,Massie,KY,4,Republican,183,0.710382514,0.94231468,35.9
115,house,M001184,Massie,KY,4,R,96,0.625,0.94994826,35.9
116,house,M001184,Massie,KY,4,R,84,0.821428571,0.93602788,35.9
117,house,M001184,Massie,KY,4,R,3,0.333333333,0.8740705,35.9
0,house,M001185,Maloney,NY,18,Democrat,185,0.210810811,0.52177851,1.9
115,house,M001185,Maloney,NY,18,D,93,0.35483871,0.72662854,1.9
116,house,M001185,Maloney,NY,18,D,89,0.06741573,0.31682552,1.9
117,house,M001185,Maloney,NY,18,D,3,0,0.2516994,1.9
0,house,M001186,Meijer,MI,3,Republican,3,0,0.42026041,9.4
117,house,M001186,Meijer,MI,3,R,3,0,0.42026041,9.4
0,house,M001187,Meadows,NC,11,Republican,160,0.9125,0.95132977,29.2
115,house,M001187,Meadows,NC,11,R,93,0.892473118,0.95450611,29.2
116,house,M001187,Meadows,NC,11,R,67,0.940298507,0.94692081,29.2
0,house,M001188,Meng,NY,6,Democrat,184,0.14673913,0.14694245,-33
115,house,M001188,Meng,NY,6,D,93,0.204301075,0.2231871,-33
116,house,M001188,Meng,NY,6,D,88,0.090909091,0.07131808,-33
117,house,M001188,Meng,NY,6,D,3,0,0.00167318,-33
0,house,M001189,Messer,IN,6,Republican,92,0.945652174,0.95631348,40.3
115,house,M001189,Messer,IN,6,R,92,0.945652174,0.95631348,40.3
0,house,M001190,Mullin,OK,2,Republican,173,0.936416185,0.95453276,50.1
115,house,M001190,Mullin,OK,2,R,94,0.925531915,0.94953171,50.1
116,house,M001190,Mullin,OK,2,R,76,0.947368421,0.96027398,50.1
117,house,M001190,Mullin,OK,2,R,3,1,0.9657881,50.1
0,house,M001193,MacArthur,NJ,3,Republican,96,0.947916667,0.80450741,6.2
115,house,M001193,MacArthur,NJ,3,R,96,0.947916667,0.80450741,6.2
0,house,M001194,Moolenaar,MI,4,Republican,188,0.941489362,0.91820504,24.8
115,house,M001194,Moolenaar,MI,4,R,96,0.989583333,0.93895541,24.8
116,house,M001194,Moolenaar,MI,4,R,89,0.91011236,0.90209463,24.8
117,house,M001194,Moolenaar,MI,4,R,3,0.333333333,0.73213525,24.8
0,house,M001195,Mooney,WV,2,Republican,188,0.867021277,0.93927192,36.4
115,house,M001195,Mooney,WV,2,R,96,0.84375,0.95009742,36.4
116,house,M001195,Mooney,WV,2,R,89,0.898876404,0.92963063,36.4
117,house,M001195,Mooney,WV,2,R,3,0.666666667,0.87888098,36.4
0,house,M001196,Moulton,MA,6,Democrat,182,0.148351648,0.2240937,-17.9
115,house,M001196,Moulton,MA,6,D,94,0.234042553,0.35149174,-17.9
116,house,M001196,Moulton,MA,6,D,85,0.058823529,0.09032665,-17.9
117,house,M001196,Moulton,MA,6,D,3,0,0.02235513,-17.9
115,house,M001197,McSally,AZ,2,R,96,0.96875,0.59050485,-4.9
115,house,M001198,Marshall,KS,1,R,96,0.979166667,0.95065581,45
116,house,M001198,Marshall,KS,1,R,85,0.964705882,0.93210091,45
0,house,M001199,Mast,FL,18,Republican,181,0.906077348,0.7312721,9.2
115,house,M001199,Mast,FL,18,R,96,0.927083333,0.84500573,9.2
116,house,M001199,Mast,FL,18,R,82,0.87804878,0.60966894,9.2
117,house,M001199,Mast,FL,18,R,3,1,0.41561554,9.2
0,house,M001200,McEachin,VA,4,Democrat,168,0.148809524,0.20951011,-21.6
115,house,M001200,McEachin,VA,4,D,92,0.206521739,0.30622935,-21.6
116,house,M001200,McEachin,VA,4,D,73,0.082191781,0.09572313,-21.6
117,house,M001200,McEachin,VA,4,D,3,0,0.01226999,-21.6
0,house,M001201,Mitchell,MI,10,Independent,180,0.944444444,0.94127232,32.2
115,house,M001201,Mitchell,MI,10,R,96,0.96875,0.94819192,32.2
116,house,M001201,Mitchell,MI,10,R,2,1,0.93317133,32.2
0,house,M001202,Murphy,FL,7,Democrat,187,0.304812834,0.33727999,-7.3
115,house,M001202,Murphy,FL,7,D,95,0.505263158,0.53534688,-7.3
116,house,M001202,Murphy,FL,7,D,89,0.101123596,0.13389248,-7.3
117,house,M001202,Murphy,FL,7,D,3,0,0.09899141,-7.3
0,house,M001203,Malinowski,NJ,7,Democrat,92,0.065217391,0.23000854,-1.1
116,house,M001203,Malinowski,NJ,7,D,89,0.06741573,0.23125667,-1.1
117,house,M001203,Malinowski,NJ,7,D,3,0,0.19298081,-1.1
0,house,M001204,Meuser,PA,9,Republican,88,0.931818182,0.92139688,34
116,house,M001204,Meuser,PA,9,R,85,0.941176471,0.92375441,34
117,house,M001204,Meuser,PA,9,R,3,0.666666667,0.85460034,34
0,house,M001205,Miller,WV,3,Republican,91,0.978021978,0.93614441,49.2
116,house,M001205,Miller,WV,3,R,88,0.977272727,0.93525034,49.2
117,house,M001205,Miller,WV,3,R,3,1,0.96237049,49.2
0,house,M001206,Morelle,NY,25,Democrat,93,0.086021505,0.10802042,-16.4
115,house,M001206,Morelle,NY,25,D,3,0.666666667,0.66161867,-16.4
116,house,M001206,Morelle,NY,25,D,87,0.068965517,0.09168221,-16.4
117,house,M001206,Morelle,NY,25,D,3,0,0.02823033,-16.4
0,house,M001207,Mucarsel-Powell,FL,26,Democrat,89,0.06741573,0.08995767,-16.3
116,house,M001207,Mucarsel-Powell,FL,26,D,89,0.06741573,0.08995767,-16.3
0,house,M001208,McBath,GA,6,Democrat,92,0.076086957,0.30186166,1.5
116,house,M001208,McBath,GA,6,D,89,0.078651685,0.30383045,1.5
117,house,M001208,McBath,GA,6,D,3,0,0.24345429,1.5
0,house,M001209,McAdams,UT,4,Democrat,89,0.213483146,0.50012673,6.7
116,house,M001209,McAdams,UT,4,D,89,0.213483146,0.50012673,6.7
0,house,M001210,Murphy,NC,3,Republican,41,0.87804878,0.85549681,23.6
116,house,M001210,Murphy,NC,3,R,39,0.897435897,0.86904141,23.6
117,house,M001210,Murphy,NC,3,R,2,0.5,0.59137714,23.6
0,house,M001211,Miller,IL,15,Republican,3,1,0.94896217,46.2
117,house,M001211,Miller,IL,15,R,3,1,0.94896217,46.2
0,house,M001212,Moore,AL,2,Republican,3,1,0.83083712,31.9
117,house,M001212,Moore,AL,2,R,3,1,0.83083712,31.9
0,house,M001213,Moore,UT,1,Republican,3,0.333333333,0.77021774,27.3
117,house,M001213,Moore,UT,1,R,3,0.333333333,0.77021774,27.3
0,house,M001214,Mrvan,IN,1,Democrat,3,0,0.04943139,-12.6
117,house,M001214,Mrvan,IN,1,D,3,0,0.04943139,-12.6
0,house,M001215,Miller-Meeks,IA,2,Republican,3,0.333333333,0.29890872,4.1
117,house,M001215,Miller-Meeks,IA,2,R,3,0.333333333,0.29890872,4.1
0,house,N000002,Nadler,NY,10,Democrat,181,0.127071823,0.1121937,-59.5
115,house,N000002,Nadler,NY,10,D,92,0.173913043,0.16926702,-59.5
116,house,N000002,Nadler,NY,10,D,86,0.081395349,0.055052,-59.5
117,house,N000002,Nadler,NY,10,D,3,0,7.26E-06,-59.5
0,house,N000015,Neal,MA,1,Democrat,184,0.135869565,0.20043649,-20.7
115,house,N000015,Neal,MA,1,D,94,0.20212766,0.3147331,-20.7
116,house,N000015,Neal,MA,1,D,87,0.068965517,0.08336424,-20.7
117,house,N000015,Neal,MA,1,D,3,0,0.01423819,-20.7
0,house,N000026,Nehls,TX,22,Republican,3,1,0.38542177,7.9
117,house,N000026,Nehls,TX,22,R,3,1,0.38542177,7.9
0,house,N000127,Nolan,MN,8,Democrat,90,0.277777778,0.90370778,15.6
115,house,N000127,Nolan,MN,8,D,90,0.277777778,0.90370778,15.6
0,house,N000179,Napolitano,CA,32,Democrat,172,0.104651163,0.14326872,-38.9
115,house,N000179,Napolitano,CA,32,D,81,0.160493827,0.22997677,-38.9
116,house,N000179,Napolitano,CA,32,D,88,0.056818182,0.06832298,-38.9
117,house,N000179,Napolitano,CA,32,D,3,0,5.59E-04,-38.9
0,house,N000181,Nunes,CA,22,Republican,182,0.961538462,0.72834871,9.5
115,house,N000181,Nunes,CA,22,R,92,0.989130435,0.84638891,9.5
116,house,N000181,Nunes,CA,22,R,87,0.931034483,0.61406828,9.5
117,house,N000181,Nunes,CA,22,R,3,1,0.42258202,9.5
0,house,N000184,Noem,SD,0,Republican,90,0.922222222,0.94601119,29.79332222
115,house,N000184,Noem,SD,0,R,90,0.922222222,0.94601119,29.79332222
0,house,N000188,Norcross,NJ,1,Democrat,184,0.125,0.17800035,-24.5
115,house,N000188,Norcross,NJ,1,D,92,0.206521739,0.28119553,-24.5
116,house,N000188,Norcross,NJ,1,D,89,0.04494382,0.07707324,-24.5
117,house,N000188,Norcross,NJ,1,D,3,0,0.00751911,-24.5
0,house,N000189,Newhouse,WA,4,Republican,180,0.9,0.90988412,22.8
115,house,N000189,Newhouse,WA,4,R,90,0.966666667,0.93586015,22.8
116,house,N000189,Newhouse,WA,4,R,87,0.862068966,0.89028522,22.8
117,house,N000189,Newhouse,WA,4,R,3,0,0.69897132,22.8
0,house,N000190,Norman,SC,5,Republican,150,0.906666667,0.86158294,18.5
115,house,N000190,Norman,SC,5,R,62,0.838709677,0.89640151,18.5
116,house,N000190,Norman,SC,5,R,85,0.952941176,0.84473133,18.5
117,house,N000190,Norman,SC,5,R,3,1,0.61946123,18.5
0,house,N000191,Neguse,CO,2,Democrat,92,0.065217391,0.07867282,-21.3
116,house,N000191,Neguse,CO,2,D,89,0.06741573,0.08089001,-21.3
117,house,N000191,Neguse,CO,2,D,3,0,0.01289619,-21.3
0,house,N000192,Newman,IL,3,Democrat,3,0,0.03335948,-15.3
117,house,N000192,Newman,IL,3,D,3,0,0.03335948,-15.3
0,house,O000019,Obernolte,CA,8,Republican,3,1,0.54905897,15.1
117,house,O000019,Obernolte,CA,8,R,3,1,0.54905897,15.1
0,house,O000086,Owens,UT,4,Republican,3,0.666666667,0.35768404,6.7
117,house,O000086,Owens,UT,4,R,3,0.666666667,0.35768404,6.7
0,house,O000168,Olson,TX,22,Republican,177,0.949152542,0.69796073,7.9
115,house,O000168,Olson,TX,22,R,94,0.968085106,0.82769772,7.9
116,house,O000168,Olson,TX,22,R,83,0.927710843,0.55102968,7.9
0,house,O000170,O’Rourke,TX,16,Democrat,93,0.301075269,0.18773679,-40.7
115,house,O000170,O’Rourke,TX,16,D,93,0.301075269,0.18773679,-40.7
0,house,O000171,O’Halleran,AZ,1,Democrat,187,0.310160428,0.50870534,1.1
115,house,O000171,O’Halleran,AZ,1,D,96,0.541666667,0.71590437,1.1
116,house,O000171,O’Halleran,AZ,1,D,88,0.068181818,0.29198972,1.1
117,house,O000171,O’Halleran,AZ,1,D,3,0,0.23532787,1.1
0,house,O000172,Ocasio-Cortez,NY,14,Democrat,92,0.173913043,0.05928921,-57.9
116,house,O000172,Ocasio-Cortez,NY,14,D,89,0.179775281,0.06128737,-57.9
117,house,O000172,Ocasio-Cortez,NY,14,D,3,0,1.05E-05,-57.9
0,house,O000173,Omar,MN,5,Democrat,90,0.111111111,0.06129198,-55.2
116,house,O000173,Omar,MN,5,D,87,0.114942529,0.06340483,-55.2
117,house,O000173,Omar,MN,5,D,3,0,1.94E-05,-55.2
0,house,P000034,Pallone,NJ,6,Democrat,187,0.080213904,0.23787331,-15.6
115,house,P000034,Pallone,NJ,6,D,95,0.115789474,0.38131897,-15.6
116,house,P000034,Pallone,NJ,6,D,89,0.04494382,0.09170054,-15.6
117,house,P000034,Pallone,NJ,6,D,3,0,0.03188635,-15.6
0,house,P000048,Pfluger,TX,11,Republican,3,1,0.98739699,58.7
117,house,P000048,Pfluger,TX,11,R,3,1,0.98739699,58.7
0,house,P000096,Pascrell,NJ,9,Democrat,184,0.130434783,0.1541487,-31.2
115,house,P000096,Pascrell,NJ,9,D,93,0.215053763,0.2363567,-31.2
116,house,P000096,Pascrell,NJ,9,D,88,0.045454545,0.07244589,-31.2
117,house,P000096,Pascrell,NJ,9,D,3,0,0.00231656,-31.2
0,house,P000197,Pelosi,CA,12,Democrat,131,0.175572519,0.13279083,-77.5
115,house,P000197,Pelosi,CA,12,D,91,0.208791209,0.14891712,-77.5
116,house,P000197,Pelosi,CA,12,D,37,0.108108108,0.10389569,-77.5
117,house,P000197,Pelosi,CA,12,D,3,0,7.00E-08,-77.5
0,house,P000258,Peterson,MN,7,Democrat,179,0.469273743,0.93761944,30.8
115,house,P000258,Peterson,MN,7,D,91,0.67032967,0.94640676,30.8
116,house,P000258,Peterson,MN,7,D,88,0.261363636,0.92853255,30.8
0,house,P000523,Price,NC,4,Democrat,187,0.128342246,0.13549411,-40
115,house,P000523,Price,NC,4,D,95,0.189473684,0.20384318,-40
116,house,P000523,Price,NC,4,D,89,0.06741573,0.06708917,-40
117,house,P000523,Price,NC,4,D,3,0,4.53E-04,-40
0,house,P000588,Pearce,NM,2,Republican,93,0.892473118,0.85549881,10.2
115,house,P000588,Pearce,NM,2,R,93,0.892473118,0.85549881,10.2
0,house,P000592,Poe,TX,2,Republican,91,0.923076923,0.84409092,9.3
115,house,P000592,Poe,TX,2,R,91,0.923076923,0.84409092,9.3
0,house,P000593,Perlmutter,CO,7,Democrat,186,0.177419355,0.27452824,-12
115,house,P000593,Perlmutter,CO,7,D,95,0.284210526,0.44175252,-12
116,house,P000593,Perlmutter,CO,7,D,88,0.068181818,0.10152818,-12
117,house,P000593,Perlmutter,CO,7,D,3,0,0.05376128,-12
0,house,P000594,Paulsen,MN,3,Republican,96,0.96875,0.49584968,-9.4
115,house,P000594,Paulsen,MN,3,R,96,0.96875,0.49584968,-9.4
0,house,P000597,Pingree,ME,1,Democrat,184,0.108695652,0.2398338,-14.8
115,house,P000597,Pingree,ME,1,D,93,0.182795699,0.39403659,-14.8
116,house,P000597,Pingree,ME,1,D,88,0.034090909,0.08382026,-14.8
117,house,P000597,Pingree,ME,1,D,3,0,0.03594485,-14.8
0,house,P000598,Polis,CO,2,Democrat,88,0.170454545,0.29543414,-21.3
115,house,P000598,Polis,CO,2,D,88,0.170454545,0.29543414,-21.3
0,house,P000599,Posey,FL,8,Republican,185,0.891891892,0.89822928,20.7
115,house,P000599,Posey,FL,8,R,93,0.892473118,0.93021236,20.7
116,house,P000599,Posey,FL,8,R,89,0.887640449,0.8727873,20.7
117,house,P000599,Posey,FL,8,R,3,1,0.66153287,20.7
0,house,P000601,Palazzo,MS,4,Republican,176,0.954545455,0.94226056,41.2
115,house,P000601,Palazzo,MS,4,R,92,0.956521739,0.95348818,41.2
116,house,P000601,Palazzo,MS,4,R,81,0.950617284,0.93038052,41.2
117,house,P000601,Palazzo,MS,4,R,3,1,0.91870787,41.2
0,house,P000604,Payne,NJ,10,Democrat,170,0.088235294,0.09440315,-72.4
115,house,P000604,Payne,NJ,10,D,87,0.114942529,0.12493285,-72.4
116,house,P000604,Payne,NJ,10,D,80,0.0625,0.06474221,-72.4
117,house,P000604,Payne,NJ,10,D,3,0,2.90E-07,-72.4
0,house,P000605,Perry,PA,10,Republican,185,0.897297297,0.76193968,8.9
115,house,P000605,Perry,PA,4,R,95,0.852631579,0.93069518,21.5
116,house,P000605,Perry,PA,10,R,87,0.942528736,0.589849,8.9
117,house,P000605,Perry,PA,10,R,3,1,0.40864562,8.9
0,house,P000606,Pittenger,NC,9,Republican,91,0.978021978,0.87321864,11.6
115,house,P000606,Pittenger,NC,9,R,91,0.978021978,0.87321864,11.6
0,house,P000607,Pocan,WI,2,Democrat,178,0.112359551,0.14076798,-36.8
115,house,P000607,Pocan,WI,2,D,86,0.127906977,0.22040846,-36.8
116,house,P000607,Pocan,WI,2,D,89,0.101123596,0.06852899,-36.8
117,house,P000607,Pocan,WI,2,D,3,0,8.31E-04,-36.8
0,house,P000608,Peters,CA,52,Democrat,185,0.205405405,0.18760929,-22.5
115,house,P000608,Peters,CA,52,D,94,0.35106383,0.29378561,-22.5
116,house,P000608,Peters,CA,52,D,88,0.056818182,0.08022956,-22.5
117,house,P000608,Peters,CA,52,D,3,0,0.01055687,-22.5
0,house,P000609,Palmer,AL,6,Republican,185,0.935135135,0.95068328,44.7
115,house,P000609,Palmer,AL,6,R,94,0.925531915,0.96001533,44.7
116,house,P000609,Palmer,AL,6,R,88,0.943181818,0.94104548,44.7
117,house,P000609,Palmer,AL,6,R,3,1,0.94098823,44.7
0,house,P000611,Poliquin,ME,2,Republican,95,0.968421053,0.85950077,10.3
115,house,P000611,Poliquin,ME,2,R,95,0.968421053,0.85950077,10.3
0,house,P000613,Panetta,CA,20,Democrat,188,0.175531915,0.12457306,-47.2
115,house,P000613,Panetta,CA,20,D,96,0.28125,0.18425052,-47.2
116,house,P000613,Panetta,CA,20,D,89,0.06741573,0.06439731,-47.2
117,house,P000613,Panetta,CA,20,D,3,0,1.09E-04,-47.2
0,house,P000614,Pappas,NH,1,Democrat,92,0.076086957,0.30502899,1.6
116,house,P000614,Pappas,NH,1,D,89,0.078651685,0.30703543,1.6
117,house,P000614,Pappas,NH,1,D,3,0,0.24550465,1.6
0,house,P000615,Pence,IN,6,Republican,91,0.989010989,0.93236078,40.3
116,house,P000615,Pence,IN,6,R,88,1,0.93305185,40.3
117,house,P000615,Pence,IN,6,R,3,0.666666667,0.91208958,40.3
0,house,P000616,Phillips,MN,3,Democrat,92,0.065217391,0.1162436,-9.4
116,house,P000616,Phillips,MN,3,D,89,0.06741573,0.11759448,-9.4
117,house,P000616,Phillips,MN,3,D,3,0,0.07616756,-9.4
0,house,P000617,Pressley,MA,7,Democrat,92,0.119565217,0.05633213,-72.2
116,house,P000617,Pressley,MA,7,D,89,0.123595506,0.05823095,-72.2
117,house,P000617,Pressley,MA,7,D,3,0,3.10E-07,-72.2
0,house,P000618,Porter,CA,45,Democrat,91,0.065934066,0.15461463,-5.4
116,house,P000618,Porter,CA,45,D,88,0.068181818,0.15567357,-5.4
117,house,P000618,Porter,CA,45,D,3,0,0.12355244,-5.4
0,house,Q000023,Quigley,IL,5,Democrat,184,0.152173913,0.12378477,-46.6
115,house,Q000023,Quigley,IL,5,D,93,0.23655914,0.18308451,-46.6
116,house,Q000023,Quigley,IL,5,D,88,0.068181818,0.06533148,-46.6
117,house,Q000023,Quigley,IL,5,D,3,0,1.23E-04,-46.6
0,house,R000103,Rosendale,MT,0,Republican,3,1,0.65638974,20.42273211
117,house,R000103,Rosendale,MT,0,R,3,1,0.65638974,20.42273211
0,house,R000305,Ross,NC,2,Democrat,3,0,0.42490297,9.6
117,house,R000305,Ross,NC,2,D,3,0,0.42490297,9.6
0,house,R000395,Rogers,KY,5,Republican,180,0.961111111,0.94100557,62.1
115,house,R000395,Rogers,KY,5,R,89,0.988764045,0.94316321,62.1
116,house,R000395,Rogers,KY,5,R,88,0.931818182,0.93708913,62.1
117,house,R000395,Rogers,KY,5,R,3,1,0.99187784,62.1
0,house,R000409,Rohrabacher,CA,48,Republican,95,0.842105263,0.65805207,-1.7
115,house,R000409,Rohrabacher,CA,48,R,95,0.842105263,0.65805207,-1.7
0,house,R000435,Ros-Lehtinen,FL,27,Republican,89,0.707865169,0.32192644,-19.6
115,house,R000435,Ros-Lehtinen,FL,27,R,89,0.707865169,0.32192644,-19.6
0,house,R000486,Roybal-Allard,CA,40,Democrat,185,0.108108108,0.10585673,-69.4
115,house,R000486,Roybal-Allard,CA,40,D,94,0.159574468,0.15271129,-69.4
116,house,R000486,Roybal-Allard,CA,40,D,88,0.056818182,0.05941626,-69.4
117,house,R000486,Roybal-Allard,CA,40,D,3,0,6.40E-07,-69.4
0,house,R000487,Royce,CA,39,Republican,95,0.978947368,0.5139066,-8.6
115,house,R000487,Royce,CA,39,R,95,0.978947368,0.5139066,-8.6
0,house,R000515,Rush,IL,1,Democrat,160,0.10625,0.12343901,-54
115,house,R000515,Rush,IL,1,D,71,0.154929577,0.20004953,-54
116,house,R000515,Rush,IL,1,D,86,0.069767442,0.06449593,-54
117,house,R000515,Rush,IL,1,D,3,0,2.54E-05,-54
0,house,R000570,Ryan,WI,1,Republican,22,0.954545455,0.73244553,10.3
115,house,R000570,Ryan,WI,1,R,22,0.954545455,0.73244553,10.3
0,house,R000575,Rogers,AL,3,Republican,180,0.95,0.93697707,33
115,house,R000575,Rogers,AL,3,R,96,0.958333333,0.94868333,33
116,house,R000575,Rogers,AL,3,R,81,0.938271605,0.92656205,33
117,house,R000575,Rogers,AL,3,R,3,1,0.84358245,33
0,house,R000576,Ruppersberger,MD,2,Democrat,187,0.187165775,0.17944662,-24.4
115,house,R000576,Ruppersberger,MD,2,D,95,0.305263158,0.28068227,-24.4
116,house,R000576,Ruppersberger,MD,2,D,89,0.06741573,0.07717702,-24.4
117,house,R000576,Ruppersberger,MD,2,D,3,0,0.00764896,-24.4
0,house,R000577,Ryan,OH,13,Democrat,173,0.161849711,0.37098146,-6.5
115,house,R000577,Ryan,OH,13,D,95,0.231578947,0.5523968,-6.5
116,house,R000577,Ryan,OH,13,D,75,0.08,0.15167309,-6.5
117,house,R000577,Ryan,OH,13,D,3,0,0.10887178,-6.5
0,house,R000578,Reichert,WA,8,Republican,93,0.924731183,0.62860571,-3
115,house,R000578,Reichert,WA,8,R,93,0.924731183,0.62860571,-3
0,house,R000580,Roskam,IL,6,Republican,94,0.946808511,0.54990447,-7
115,house,R000580,Roskam,IL,6,R,94,0.946808511,0.54990447,-7
0,house,R000582,Roe,TN,1,Republican,180,0.955555556,0.95029173,57
115,house,R000582,Roe,TN,1,R,96,0.958333333,0.94844087,57
116,house,R000582,Roe,TN,1,R,84,0.952380952,0.952407,57
0,house,R000583,Rooney,FL,17,Republican,88,0.977272727,0.93988745,27.2
115,house,R000583,Rooney,FL,17,R,88,0.977272727,0.93988745,27.2
0,house,R000585,Reed,NY,23,Republican,181,0.872928177,0.83312504,14.8
